SampleId,SampleType,AverageNumberOfAddedLines,MaxNumberOfAddedLines,AgeInDays,AverageNumberOfDaysBetweenChanges,NumberOfBugFixes,CodeChurn,MeanCommitMessageLength,NumberOfRevisions,NumberOfCommitsWithoutMessage,DaysWithCommits,AverageNumberOfDeletedLines,MaxNumberOfDeletedLines,MeanAuthorCommits,NumberOfDistinctCommitters,AverageNumberOfModifiedLines,MaxNumberOfModifiedLines,NumberOfRefactorings,AuthorFragmentation,DaysPassedSinceTheLastChange,LambdaDensity,LinesOfCode,MethodReferenceDensity,NumberOfAccessorMethods,NumberOfLambdaExpressions,NumberOfMethodReferences,NumberOfMethods,NumberOfMutatorMethods,NumberOfPublicFields,NumberOfPrivateFields,WeightedMethodsPerClass,WeightedMethodsPerClassWithoutAccessorAndMutatorMethods,WeightOfClass,NumberOfPublicMethods,ResponseForClass,NumberOfFieldAnnotations
5819659,CLASS,77.18181818181819,382,2288,22,2,450,131.9090909090909,11,0,11,36.27272727272727,349,497.0,2,113.45454545454545,712,0,2,2043,0.0,318,0.0,0,0,0,33,0,0,1,96,96,1.0,32,139,0
8728960,CLASS,4079.5,31756,1867,5,23,173575,49.69897959183673,196,0,142,3193.9132653061224,123120,323.3076923076923,13,7273.413265306122,154876,1,2,700,0.0,24,0.0,2,0,0,3,0,0,0,4,2,0.3333333333333333,2,4,0
7992251,CLASS,1382.0,1382,1011,0,0,1382,14.0,1,0,1,0.0,0,112.0,1,1382.0,1382,0,1,1011,0.0,51,0.0,8,0,0,8,0,0,8,8,0,0.0,8,24,0
5461682,CLASS,20.6,53,929,171,0,65,63.8,5,0,5,7.6,22,601.0,4,28.2,53,0,1,70,0.0,12,0.0,0,0,0,5,0,0,0,5,5,1.0,0,5,0
4131952,CLASS,71.17647058823529,882,1588,78,1,1146,54.1764705882353,17,0,17,3.764705882352941,39,576.5,2,74.94117647058823,882,0,92,255,0.2604166666666667,768,0.2604166666666667,13,2,2,80,0,3,10,181,167,0.8375,75,121,2
8346167,CLASS,41.0,82,3027,1495,1,82,51.0,2,0,2,0.0,0,2722.5,2,41.0,82,0,1,37,0.0,49,0.0,1,0,0,4,0,0,1,10,9,0.75,1,11,0
5491608,CLASS,29.0,80,2527,420,0,85,118.66666666666667,3,0,3,0.6666666666666666,2,1341.5,2,29.666666666666668,80,0,2,1265,0.0,52,0.0,4,0,0,6,2,0,1,6,0,0.0,6,6,0
8190652,CLASS,27.307692307692307,178,5609,425,4,111,89.53846153846153,13,0,12,18.76923076923077,74,275.14285714285717,7,46.07692307692308,178,0,3,84,0.0,68,0.0,0,0,0,4,2,0,4,14,12,0.5,4,20,0
8043430,CLASS,11.833333333333334,65,1332,175,0,65,34.333333333333336,6,0,6,1.0,2,991.25,4,12.833333333333334,65,0,6,279,0.0,44,0.0,0,0,0,3,0,0,1,10,10,1.0,1,17,0
6522676,CLASS,18.428571428571427,105,668,91,2,103,50.142857142857146,7,0,7,3.7142857142857144,15,184.83333333333334,6,22.142857142857142,105,0,7,25,0.0,42,0.0,0,0,0,1,0,1,5,3,3,1.0,1,12,0
4865733,CLASS,11.857142857142858,63,172,17,0,67,48.0,7,0,6,2.2857142857142856,11,328.0,3,14.142857142857142,63,0,6,53,0.0,42,0.0,3,0,0,6,3,0,3,6,0,0.0,6,6,0
5689800,CLASS,6.9411764705882355,33,4604,241,3,74,116.6470588235294,17,0,14,2.588235294117647,8,788.0,5,9.529411764705882,33,0,5,506,0.0,34,0.0,0,0,0,3,0,0,1,5,5,1.0,1,14,0
6541577,CLASS,79.0,79,546,0,0,79,18.0,1,0,1,0.0,0,1.0,1,79.0,79,0,6,546,0.0,53,0.0,5,0,0,7,1,0,0,8,1,0.14285714285714285,6,22,0
4240751,CLASS,12.6,135,3647,99,4,161,59.9,20,0,17,4.55,60,161.75,4,17.15,135,0,18,1656,0.0,73,0.0,3,0,0,7,1,0,4,11,5,0.42857142857142855,6,7,0
6334421,CLASS,18.953125,471,889,13,21,639,45.5625,64,0,38,8.96875,71,404.5,10,27.921875,471,6,33,18,0.0,383,0.0,0,0,0,15,0,0,5,50,50,1.0,15,344,0
8808076,CLASS,1535.0,5898,1508,31,0,16486,59.55,20,0,15,710.7,5516,361.57142857142856,7,2245.7,9955,0,2,874,0.0,26,0.0,0,0,0,2,0,0,0,5,5,1.0,2,9,0
9249010,CLASS,10.666666666666666,56,4129,595,1,57,110.83333333333333,6,0,6,1.1666666666666667,6,3829.0,1,11.833333333333334,56,0,1,556,0.0,11,0.0,0,0,0,1,0,0,0,1,1,1.0,1,1,0
4665122,CLASS,140.0,234,819,363,0,252,48.5,2,0,2,14.0,28,1605.0,2,154.0,234,1,32,92,0.0,199,0.0,10,0,0,23,0,0,3,35,25,0.5652173913043478,23,52,0
9366675,CLASS,41.875,289,2487,241,1,323,137.75,8,0,8,1.5,8,3829.0,1,43.375,289,0,2,556,0.0,11,0.0,0,0,0,1,0,0,0,2,2,1.0,1,4,0
5818363,CLASS,9.468354430379748,71,2019,10,13,171,102.9113924050633,79,0,58,7.30379746835443,172,2876.8,5,16.772151898734176,185,4,3,1209,0.0,41,0.0,5,0,0,9,0,0,0,9,4,0.4444444444444444,9,11,0
8913163,CLASS,8.142857142857142,30,3853,489,2,51,98.57142857142857,7,0,7,0.8571428571428571,3,605.6666666666666,6,9.0,30,0,5,427,0.0,21,0.0,2,0,0,2,0,0,1,2,0,0.0,2,2,0
8561476,CLASS,45.794392523364486,696,2489,21,14,1735,76.99065420560747,107,0,92,29.57943925233645,437,995.0,26,75.37383177570094,979,3,4,136,0.0,16,0.0,0,0,0,1,0,0,2,1,1,1.0,0,4,0
6255385,CLASS,12.8,62,1149,71,1,62,39.8,5,0,4,0.4,2,286.6666666666667,3,13.2,62,0,4,793,0.0,26,0.0,0,0,0,4,2,0,3,4,2,0.5,4,6,0
8209082,CLASS,15.5,30,828,199,0,30,50.5,2,0,2,0.5,1,870.5,2,16.0,30,0,1,430,0.0,30,0.0,2,0,0,7,0,1,0,7,5,0.7142857142857143,6,7,0
4757087,CLASS,1.6666666666666667,4,617,6,0,0,68.0,3,0,2,1.6666666666666667,4,221.0,2,3.3333333333333335,8,0,7,599,0.0,43,0.0,0,0,0,2,0,1,2,2,2,1.0,2,20,0
7323687,CLASS,48.0,48,1082,2,1,48,18.5,2,0,2,24.0,48,121.0,2,72.0,96,0,1,1077,0.0,21,0.0,2,0,0,2,0,0,2,2,0,0.0,2,3,0
7736145,CLASS,27.272727272727273,262,793,34,4,141,63.0,22,0,18,20.863636363636363,387,903.8888888888889,9,48.13636363636363,387,3,38,45,0.0,460,0.0,5,0,0,43,3,0,12,86,78,0.813953488372093,42,156,0
7886445,CLASS,31.06,501,1137,18,2,535,59.98,50,0,47,20.36,198,526.8333333333334,6,51.42,501,0,5,201,0.0,50,0.0,0,0,0,2,0,0,0,10,10,1.0,2,18,0
9322007,CLASS,8.166666666666666,42,4129,595,0,42,121.0,6,0,6,1.1666666666666667,6,3829.0,1,9.333333333333334,42,0,1,556,0.0,10,0.0,1,0,0,2,0,0,0,2,1,0.5,2,3,0
7680525,CLASS,58.0,58,211,0,0,58,25.0,1,0,1,0.0,0,13.0,1,58.0,58,0,1,211,0.0,42,0.0,0,0,0,2,0,0,0,10,10,1.0,2,17,0
7216175,CLASS,7.666666666666667,54,2323,236,1,0,59.22222222222222,9,0,8,7.666666666666667,55,586.5,2,15.333333333333334,55,1,3,196,0.0,75,0.0,1,0,0,11,0,0,3,13,12,0.9090909090909091,5,13,0
8539645,CLASS,5.0,18,3064,220,2,22,69.41666666666667,12,0,12,3.1666666666666665,18,491.4,10,8.166666666666666,30,3,1,424,0.0,14,0.0,1,0,0,2,1,0,1,2,0,0.0,2,2,2
3763661,CLASS,63.8,221,704,120,0,272,24.0,5,0,5,9.4,35,7.333333333333333,3,73.2,221,0,4,103,0.0,117,0.0,12,0,0,20,8,0,10,20,0,0.0,19,21,0
5735198,CLASS,18.454545454545453,249,2629,41,15,311,93.05454545454545,55,0,53,12.8,195,369.5833333333333,12,31.254545454545454,398,4,15,365,0.0,165,0.0,0,0,0,7,0,2,0,49,49,1.0,2,92,0
6612013,CLASS,28.3,132,1264,90,0,129,40.5,10,0,9,15.4,91,392.0,3,43.7,189,3,2,360,0.0,72,0.0,0,0,0,8,0,0,0,12,12,1.0,1,29,0
9483823,CLASS,84.66666666666667,314,401,60,1,407,67.16666666666667,6,0,6,16.833333333333332,89,1230.0,3,101.5,314,0,5,39,0.0,51,0.0,0,0,0,6,0,4,0,6,6,1.0,6,18,4
5937629,CLASS,69.0,175,2286,193,0,175,50.0,3,0,3,10.666666666666666,26,2701.0,3,79.66666666666667,175,0,3,1706,0.0,105,0.0,0,0,0,6,0,0,0,23,23,1.0,6,49,0
6879905,CLASS,87.46153846153847,848,1723,114,1,1021,152.53846153846155,13,0,13,8.923076923076923,92,793.0,1,96.38461538461539,848,1,5,230,0.0,44,0.0,3,0,0,5,0,3,0,5,2,0.4,5,6,0
7613495,CLASS,29.51851851851852,177,4489,165,7,194,95.0,27,0,24,22.333333333333332,183,1085.75,4,51.851851851851855,360,3,13,9,0.0,142,0.0,0,0,0,2,0,3,2,24,24,1.0,2,79,0
5663777,CLASS,7.0,18,2506,105,0,43,120.41176470588235,17,0,17,4.470588235294118,12,2573.5,2,11.470588235294118,29,0,3,711,0.0,15,0.0,1,0,0,2,0,0,0,2,1,0.5,0,2,0
4657705,CLASS,300.0,979,16,2,0,1152,88.75,4,0,4,12.0,38,169.0,2,312.0,979,1,3,7,0.0,14,0.0,0,0,0,1,0,1,1,1,1,1.0,0,2,0
5681626,CLASS,42.57142857142857,280,1650,31,2,285,147.0,7,0,6,1.8571428571428572,10,491.25,4,44.42857142857143,280,0,22,1432,0.0,119,0.0,1,0,0,13,5,0,6,22,16,0.5384615384615384,13,32,0
5075417,CLASS,28.375,157,2509,231,1,169,42.375,8,0,8,7.25,18,16509.0,1,35.625,157,0,7,657,0.0,52,0.0,0,0,0,21,0,1,0,21,21,1.0,1,22,0
7539523,CLASS,9.666666666666666,29,1818,134,0,29,13.666666666666666,3,0,3,0.0,0,57.666666666666664,3,9.666666666666666,29,0,1,1414,0.0,26,0.0,0,0,0,4,0,0,0,4,4,1.0,4,16,0
4816540,CLASS,74.0,190,98,25,0,207,81.33333333333333,3,0,3,5.0,14,242.5,2,79.0,190,0,10,21,0.0,145,0.0,0,0,0,6,1,0,1,30,29,0.8333333333333334,5,45,0
7179618,CLASS,7.7727272727272725,126,4509,101,16,84,52.70454545454545,44,0,28,5.863636363636363,37,213.84615384615384,13,13.636363636363637,126,3,10,47,0.0,32,0.0,1,0,0,3,0,0,0,4,3,0.6666666666666666,1,15,0
8746908,CLASS,7.8,19,1101,71,0,37,139.4,5,0,4,0.4,2,1206.0,3,8.2,19,0,2,745,0.0,13,0.0,1,0,0,1,0,0,1,1,0,0.0,1,1,0
3885890,CLASS,7120.6875,81607,2255,46,5,217577,69.52083333333333,48,0,32,2587.8333333333335,28985,691.125,8,9708.520833333334,88369,1,6,22,0.0,30,0.0,0,0,0,2,0,0,2,3,3,1.0,2,12,0
7446209,CLASS,9.6,43,612,122,0,44,40.2,5,0,4,0.8,1,465.0,4,10.4,43,0,3,0,0.0,10,0.0,0,0,0,1,0,0,0,1,1,1.0,1,2,0
4277815,CLASS,10.0,43,4026,58,1,46,64.83333333333333,6,0,5,2.3333333333333335,13,515.0,2,12.333333333333334,43,0,1,3673,0.0,20,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
8314569,CLASS,67.0,67,520,0,0,67,37.0,1,0,1,0.0,0,41.0,1,67.0,67,1,13,520,0.0,12,0.0,0,0,0,5,0,0,0,5,5,1.0,5,5,0
6800764,CLASS,122.0,1754,2870,134,4,2283,95.75,20,0,17,7.85,48,396.75,8,129.85,1754,0,4,176,0.0,60,0.0,3,0,0,9,0,0,0,9,6,0.6666666666666666,7,16,0
6983575,CLASS,6.333333333333333,28,641,13,2,49,69.70370370370371,27,0,6,4.518518518518518,21,454.8333333333333,6,10.851851851851851,32,5,5,278,0.0,26,0.0,1,0,0,4,0,0,1,4,3,0.75,4,6,0
9248213,CLASS,23.0327868852459,1296,4129,30,7,2187,160.36065573770492,122,0,114,5.10655737704918,49,3829.0,1,28.139344262295083,1296,6,2,378,0.0,18,0.0,2,0,0,4,0,1,0,4,2,0.5,2,4,0
7332291,CLASS,22.0,22,1082,2,1,22,18.5,2,0,2,11.0,22,121.0,2,33.0,44,0,1,1077,0.0,8,0.0,0,0,0,3,0,0,0,3,3,1.0,3,3,0
5015205,CLASS,12.4,98,4010,335,1,83,61.8,10,0,10,4.1,11,2412.0,3,16.5,98,1,2,656,0.0,39,0.0,0,0,0,3,0,0,2,5,5,1.0,3,15,0
7351641,CLASS,36.0,89,2484,5,0,125,39.75,4,0,4,4.75,11,77.0,1,40.75,89,0,3,2462,0.0,50,0.0,3,0,0,7,2,0,3,7,2,0.2857142857142857,7,11,2
8435719,CLASS,19.333333333333332,56,940,311,0,56,69.33333333333333,3,0,3,0.6666666666666666,1,8752.5,2,20.0,56,0,2,5,0.0,32,0.0,0,0,0,1,0,0,2,6,6,1.0,1,3,0
3977344,CLASS,6.714285714285714,18,2539,249,0,20,70.71428571428571,7,0,6,3.857142857142857,14,984.5,2,10.571428571428571,29,0,3,793,0.0,21,0.0,1,0,0,2,1,0,0,2,0,0.0,2,2,0
4556348,CLASS,20.324324324324323,242,3279,68,12,306,150.51351351351352,37,0,30,12.054054054054054,83,1016.3333333333334,3,32.37837837837838,242,5,9,735,0.0,204,0.0,3,0,0,12,0,0,3,53,50,0.75,1,56,0
7182108,CLASS,38.375,288,504,57,1,281,50.125,8,0,7,3.25,14,397.0,2,41.625,288,0,38,47,0.0,475,0.0,2,0,0,16,2,8,16,92,88,0.75,6,202,0
5884181,CLASS,45.76923076923077,239,2464,50,7,390,58.0,26,0,17,30.76923076923077,219,521.5,8,76.53846153846153,447,0,8,1148,0.0,100,0.0,1,0,0,7,0,0,5,18,17,0.8571428571428571,6,37,0
9348514,CLASS,107.55,2008,4129,197,2,2032,133.4,20,0,20,5.95,35,3829.0,1,113.5,2008,0,88,171,0.0,1036,0.0,4,0,0,53,0,26,80,149,144,0.9245283018867925,20,294,0
6450144,CLASS,30.0,89,556,33,0,89,41.333333333333336,3,0,3,0.3333333333333333,1,1428.3333333333333,3,30.333333333333332,89,0,1,456,0.0,36,0.0,1,0,0,5,0,0,0,6,5,0.8,2,8,0
7570873,CLASS,21.727272727272727,213,3803,345,0,216,59.72727272727273,11,0,9,2.090909090909091,6,3305.3333333333335,3,23.818181818181817,213,0,10,2,0.0,75,0.0,0,0,0,7,0,0,1,15,15,1.0,6,20,0
3904181,CLASS,23.055555555555557,102,6785,122,1,158,60.44444444444444,18,0,18,14.277777777777779,93,1651.0,7,37.333333333333336,186,0,15,4583,0.0,30,0.0,0,0,0,14,0,0,0,14,14,1.0,0,14,0
5218642,CLASS,15.3125,115,3404,157,3,195,77.625,16,0,12,3.125,15,475.0,7,18.4375,115,3,14,890,0.0,156,0.0,0,0,0,6,0,1,3,32,32,1.0,2,42,0
5944359,CLASS,21.59259259259259,274,2515,89,0,340,71.18518518518519,27,0,23,9.0,133,1313.5714285714287,7,30.59259259259259,274,0,5,104,0.0,28,0.0,0,0,0,3,0,0,0,4,4,1.0,2,8,0
3937045,CLASS,45.714285714285715,124,3304,416,1,84,48.857142857142854,7,0,6,33.714285714285715,162,1302.25,4,79.42857142857143,256,1,6,390,0.0,50,0.0,0,0,0,3,0,0,0,9,9,1.0,2,17,0
8165591,CLASS,19.372549019607842,176,4841,44,32,817,125.93137254901961,102,0,89,11.362745098039216,168,737.7857142857143,14,30.735294117647058,344,3,24,351,0.0,672,0.0,18,0,0,57,8,0,12,137,108,0.543859649122807,48,319,0
8272324,CLASS,13.0,13,965,0,0,13,108.0,1,0,1,0.0,0,80.0,1,13.0,13,0,1,965,0.0,8,0.0,0,0,0,1,0,0,0,1,1,1.0,1,4,0
8669663,CLASS,56.0,56,114,0,0,56,32.0,1,0,1,0.0,0,29.0,1,56.0,56,0,4,114,3.7037037037037037,27,0.0,0,1,0,4,0,0,2,4,4,1.0,4,5,0
5186444,CLASS,189.0,189,127,0,0,189,126.0,1,0,1,0.0,0,118.0,1,189.0,189,0,17,127,2.0202020202020203,99,1.0101010101010102,0,2,1,7,0,0,2,15,15,1.0,1,60,0
7446885,CLASS,29.68421052631579,183,592,31,2,328,53.63157894736842,19,0,16,12.421052631578947,131,303.25,4,42.10526315789474,308,2,52,0,0.0,203,0.0,5,0,0,22,0,0,5,23,18,0.7727272727272727,10,35,16
3705164,CLASS,27.75,102,1641,367,1,105,20.75,4,0,4,1.5,3,63.0,2,29.25,102,0,1,173,0.0,91,0.0,3,0,0,10,3,0,4,19,13,0.4,10,12,0
3721456,CLASS,950.0,950,238,0,0,950,9.0,1,0,1,0.0,0,489.0,1,950.0,950,0,9,238,0.0,67,1.492537313432836,0,0,1,3,0,0,2,9,9,1.0,1,38,0
5269525,CLASS,9.142857142857142,70,2967,158,0,88,85.57142857142857,14,0,12,2.857142857142857,18,482.3333333333333,3,12.0,70,1,2,747,0.0,15,0.0,0,0,0,4,0,0,0,4,4,1.0,0,4,0
6611503,CLASS,597.0,597,632,0,0,597,20.0,1,0,1,0.0,0,97.0,1,597.0,597,0,30,632,1.272264631043257,393,0.0,16,5,0,38,0,0,7,85,69,0.5789473684210527,25,141,0
4640509,CLASS,9122.0,9122,1,0,0,9122,98.0,1,0,1,0.0,0,140.0,1,9122.0,9122,0,5,1,0.0,442,0.0,11,0,0,53,2,1,9,90,73,0.7547169811320755,44,88,0
4431383,CLASS,9.0,38,955,75,1,38,50.666666666666664,6,0,6,2.6666666666666665,10,76.83333333333333,6,11.666666666666666,38,0,5,500,0.0,14,0.0,1,0,0,2,1,0,1,2,0,0.0,2,2,0
7185320,CLASS,11.272727272727273,39,823,74,0,77,32.45454545454545,11,0,11,4.2727272727272725,19,15.428571428571429,7,15.545454545454545,39,0,3,7,0.0,23,0.0,0,0,0,3,1,0,1,3,2,0.6666666666666666,3,12,0
8761840,CLASS,105.5,208,1076,107,1,212,78.75,4,0,4,52.5,208,1052.0,4,158.0,416,0,2,646,0.0,13,0.0,0,0,0,1,0,0,1,2,2,1.0,1,7,0
4260510,CLASS,30.2,155,1404,12,2,356,64.45,20,0,12,12.4,44,271.0,2,42.6,167,2,2,1164,0.0,7,0.0,0,0,0,1,0,0,0,1,1,1.0,1,6,0
5515917,CLASS,24.0,119,1426,81,2,120,69.5,6,0,6,4.0,13,98.0,4,28.0,119,0,11,936,0.0,62,0.0,0,0,0,5,0,0,1,12,12,1.0,5,29,0
8497585,CLASS,19.11111111111111,134,2118,188,0,130,58.333333333333336,9,0,9,4.666666666666667,22,112.625,8,23.77777777777778,134,0,17,424,0.0,90,0.0,0,0,0,5,0,0,5,10,10,1.0,5,57,0
8510347,CLASS,18.6,83,1414,263,1,87,80.0,5,0,5,1.2,5,81.5,4,19.8,83,1,4,96,0.0,46,0.0,0,0,0,1,0,0,1,6,6,1.0,1,43,0
5996376,CLASS,28.2,79,71,10,0,79,33.0,5,0,4,12.4,56,200.5,2,40.6,112,0,5,19,0.0,30,0.0,0,0,0,3,0,0,0,11,11,1.0,1,29,0
5299892,CLASS,79.0,79,599,0,0,79,29.0,1,0,1,0.0,0,169.0,1,79.0,79,0,1,599,0.0,47,0.0,2,0,0,7,2,0,2,7,3,0.42857142857142855,6,10,0
7129689,CLASS,23.0,37,2152,699,0,50,58.333333333333336,3,0,3,6.333333333333333,19,138.66666666666666,3,29.333333333333332,37,0,2,55,0.0,17,0.0,2,0,0,2,0,0,1,2,0,0.0,2,2,0
9158644,CLASS,17.0,97,4336,433,2,111,2607.8,10,0,9,5.9,14,1010.0,3,22.9,97,1,2,5,0.0,44,0.0,0,0,0,3,0,0,0,7,7,1.0,2,18,0
6815544,CLASS,21.13888888888889,307,1796,49,3,395,77.16666666666667,36,0,25,10.166666666666666,68,433.8,10,31.305555555555557,307,0,14,8,0.0,96,0.0,0,0,0,9,0,0,5,18,18,1.0,0,44,0
4115525,CLASS,19.166666666666668,151,1655,44,4,295,75.88888888888889,18,0,14,2.7777777777777777,21,1135.111111111111,9,21.944444444444443,151,1,9,862,0.0,37,0.0,0,0,0,5,0,0,0,9,9,1.0,1,23,0
6621005,CLASS,37.0,178,1248,113,0,178,58.63636363636363,11,0,10,20.818181818181817,178,91.66666666666667,3,57.81818181818182,356,0,12,4,0.0,77,0.0,0,0,0,6,0,0,9,9,9,1.0,6,34,0
4620157,CLASS,19.232876712328768,138,2700,35,17,1048,72.6027397260274,73,0,60,4.876712328767123,59,2328.0,7,24.10958904109589,145,14,80,99,0.5256241787122208,761,0.1314060446780552,2,4,1,54,2,2,5,192,188,0.9259259259259259,43,344,0
6214208,CLASS,45.8,110,526,58,1,221,43.4,5,0,5,1.6,4,265.5,2,47.4,110,0,1,233,0.0,99,0.0,7,0,0,13,6,0,12,13,0,0.0,13,13,0
7784313,CLASS,6.576923076923077,45,5294,164,3,-2,64.42307692307692,26,0,22,6.653846153846154,35,2408.4444444444443,9,13.23076923076923,45,0,2,1005,0.0,8,0.0,1,0,0,1,0,0,0,1,0,0.0,1,1,0
5912760,CLASS,22.571428571428573,74,5079,331,0,81,55.0,7,0,7,11.0,51,582.0,3,33.57142857142857,74,0,1,2757,0.0,21,0.0,0,0,0,3,0,0,1,4,4,1.0,3,4,0
8187132,CLASS,18.75,74,4174,828,2,74,75.25,4,0,4,0.25,1,994.6666666666666,3,19.0,74,1,1,862,0.0,51,0.0,6,0,0,9,3,0,4,9,0,0.0,9,11,0
5823351,CLASS,32.357142857142854,419,2929,144,2,388,63.714285714285715,14,0,11,4.642857142857143,44,1167.0,2,37.0,419,1,23,908,0.0,231,0.0,0,0,0,7,0,0,0,55,55,1.0,1,160,0
8186875,CLASS,25.0,89,2086,139,1,66,79.75,4,0,4,8.5,33,921.6666666666666,3,33.5,89,1,3,1530,0.0,41,0.0,0,0,0,13,0,0,0,13,13,1.0,0,13,0
5182713,CLASS,35.72727272727273,282,824,65,0,328,47.63636363636363,11,0,9,5.909090909090909,16,415.3333333333333,6,41.63636363636363,282,4,22,102,0.0,242,0.0,2,0,0,20,0,0,5,54,52,0.9,7,120,0
6638995,CLASS,40.666666666666664,189,1456,164,0,243,24.5,6,0,6,0.16666666666666666,1,33.6,5,40.833333333333336,189,0,18,470,0.0,135,0.0,7,0,0,16,5,0,12,19,7,0.25,15,32,0
5499685,CLASS,8.928571428571429,29,801,17,1,39,29.857142857142858,14,0,12,6.142857142857143,19,37.0,6,15.071428571428571,43,0,1,560,0.0,21,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5769222,CLASS,11.606060606060606,52,3240,95,5,132,53.78787878787879,33,0,33,7.606060606060606,52,1984.2,5,19.21212121212121,104,3,8,96,0.0,96,0.0,9,0,0,15,6,0,10,15,0,0.0,15,15,1
4458068,CLASS,90.66666666666667,255,771,188,1,256,45.0,3,0,3,5.333333333333333,15,83.33333333333333,3,96.0,255,0,7,207,0.0,196,0.0,2,0,0,4,0,24,3,16,14,0.5,4,54,0
5042781,CLASS,7.6923076923076925,31,1816,31,0,38,51.0,13,0,8,4.769230769230769,34,352.5,2,12.461538461538462,62,0,2,1404,0.0,11,0.0,1,0,0,1,0,0,0,1,0,0.0,1,1,0
8609582,CLASS,37.6,177,430,62,4,168,57.8,5,0,5,4.0,8,125.8,5,41.6,177,0,9,118,0.0,75,0.0,3,0,0,5,0,0,7,6,3,0.4,1,26,0
8516029,CLASS,34.0,102,2536,192,0,147,72.18181818181819,11,0,9,20.636363636363637,102,332.0,7,54.63636363636363,204,0,4,424,0.0,132,0.0,12,0,0,25,12,0,12,26,2,0.04,25,26,0
6176170,CLASS,53.0,53,176,0,0,53,60.0,1,0,1,0.0,0,262.0,1,53.0,53,0,1,176,0.0,35,0.0,0,0,0,4,0,0,1,4,4,1.0,4,12,0
6983516,CLASS,12.871794871794872,68,641,11,3,234,56.256410256410255,39,0,6,6.871794871794871,41,405.2857142857143,7,19.743589743589745,98,3,15,200,0.6060606060606061,165,0.6060606060606061,5,1,1,26,0,0,5,31,26,0.8076923076923077,21,65,0
6481321,CLASS,40.15714285714286,760,2189,30,29,1509,66.95714285714286,70,0,60,18.6,509,32.68181818181818,22,58.75714285714286,1269,4,3,41,0.0,37,0.0,0,0,0,3,0,0,0,6,6,1.0,2,17,0
5470060,CLASS,86.125,453,1267,97,0,506,85.875,8,0,8,22.875,96,1293.25,4,109.0,453,1,20,489,0.5780346820809249,346,0.0,2,2,0,19,2,0,34,48,44,0.7894736842105263,1,156,0
4368201,CLASS,38.166666666666664,200,3985,536,0,199,66.83333333333333,6,0,6,5.0,19,5458.5,2,43.166666666666664,200,0,4,766,0.0,83,0.0,0,0,0,4,0,0,0,14,14,1.0,2,50,0
4283097,CLASS,20.84,112,2681,57,2,341,70.24,25,0,24,7.2,59,137.85714285714286,7,28.04,114,1,6,1251,0.0,24,0.0,0,0,0,2,0,0,2,3,3,1.0,2,3,0
8791150,CLASS,4079.5,31756,1867,5,23,173575,49.69897959183673,196,0,142,3193.9132653061224,123120,323.3076923076923,13,7273.413265306122,154876,1,3,700,0.0,66,0.0,0,0,0,2,0,0,0,13,13,1.0,2,30,0
5406665,CLASS,39.0,67,85,29,0,51,41.0,2,0,2,13.5,27,794.0,1,52.5,67,0,4,26,0.0,19,0.0,0,0,0,1,0,0,0,3,3,1.0,1,9,0
4624680,CLASS,47.5,89,51,8,0,95,53.0,2,0,2,0.0,0,1725.5,2,47.5,89,0,2,35,0.0,37,0.0,0,0,0,1,0,0,9,1,1,1.0,1,2,0
3850165,CLASS,17.571428571428573,46,4578,81,2,46,50.57142857142857,7,0,6,11.0,46,1263.0,1,28.571428571428573,92,1,1,4006,0.0,23,0.0,3,0,0,3,0,0,2,3,0,0.0,3,3,0
5972837,CLASS,9.625,34,2509,72,2,179,55.625,24,0,22,2.1666666666666665,11,1169.8,5,11.791666666666666,36,0,4,765,0.0,20,0.0,0,0,0,2,0,0,1,4,4,1.0,2,7,0
8850427,CLASS,4805.04128440367,39519,1867,8,23,292035,49.11009174311926,218,0,156,3465.4311926605506,32316,373.85714285714283,14,8270.47247706422,58435,1,8,1,0.0,69,0.0,2,0,0,6,0,0,0,18,16,0.6666666666666666,5,18,0
7465296,CLASS,20.272727272727273,559,1185,25,13,584,43.45454545454545,44,0,35,7.0,65,1120.7272727272727,11,27.272727272727273,559,2,5,52,0.0,30,0.0,0,0,0,1,0,1,1,5,5,1.0,1,5,1
7201055,CLASS,10.090909090909092,51,823,68,0,72,32.45454545454545,11,0,11,3.5454545454545454,20,16.428571428571427,7,13.636363636363637,51,0,3,68,0.0,29,0.0,0,0,0,3,1,0,2,3,2,0.6666666666666666,3,7,2
8183289,CLASS,16.666666666666668,45,4798,144,1,46,177.66666666666666,6,0,6,9.0,45,631.6666666666666,3,25.666666666666668,90,0,2,3929,0.0,13,0.0,0,0,0,1,0,0,0,1,1,1.0,1,2,0
6857065,CLASS,35.0,103,1135,224,0,103,56.0,3,0,3,0.6666666666666666,1,17.0,2,35.666666666666664,103,2,2,463,0.0,43,0.0,1,0,0,4,0,0,3,4,3,0.75,3,15,0
7007225,CLASS,18.0,124,1115,60,1,153,58.0,10,0,9,2.7,14,197.5,6,20.7,124,0,4,513,0.0,90,0.0,6,0,0,10,0,0,0,10,4,0.4,6,10,5
5439112,CLASS,11.944444444444445,73,3921,200,3,152,76.27777777777777,18,0,15,3.5,13,933.6,5,15.444444444444445,74,0,14,319,7.407407407407407,81,0.0,0,6,0,18,0,0,0,18,18,1.0,12,24,0
